plant,signal,slice,time,date,treatment
6,24337022,48,233,3.14.07,DMSO+FR
7,24264421,48,233,3.14.07,DMSO+FR
8,31617715,48,233,3.14.07,NPA
9,41760831,48,233,3.14.07,NPA
10,1.28E+08,48,233,3.14.07,NPA+FR
11,12925762,48,233,3.14.07,NPA+FR
12,39725891,48,233,3.14.07,NPA+FR
13,70286068,48,233,3.14.07,NPA+FR
1,13294683,49,237,3.14.07,DMSO
2,4420385,49,237,3.14.07,DMSO
3,11682516,49,237,3.14.07,DMSO
4,11453664,49,237,3.14.07,DMSO
5,19503046,49,237,3.14.07,DMSO+FR
6,23645716,49,237,3.14.07,DMSO+FR
7,22583329,49,237,3.14.07,DMSO+FR
8,30826246,49,237,3.14.07,NPA
9,42328111,49,237,3.14.07,NPA
10,127889140,49,237,3.14.07,NPA+FR
11,11766694,49,237,3.14.07,NPA+FR
12,37604772,49,237,3.14.07,NPA+FR
13,70983459,49,237,3.14.07,NPA+FR
1,12508453,50,241,3.14.07,DMSO
2,3850043,50,241,3.14.07,DMSO
3,11729582,50,241,3.14.07,DMSO
4,11587101,50,241,3.14.07,DMSO
5,19732289,50,241,3.14.07,DMSO+FR
6,23381820,50,241,3.14.07,DMSO+FR
7,23621313,50,241,3.14.07,DMSO+FR
8,31215003,50,241,3.14.07,NPA
9,42535537,50,241,3.14.07,NPA
10,125412884,50,241,3.14.07,NPA+FR
11,12252457,50,241,3.14.07,NPA+FR
12,36508380,50,241,3.14.07,NPA+FR
13,68325727,50,241,3.14.07,NPA+FR
1,13151300,51,245,3.14.07,DMSO
2,3909894,51,245,3.14.07,DMSO
3,11900575,51,245,3.14.07,DMSO
4,12023183,51,245,3.14.07,DMSO
5,19717322,51,245,3.14.07,DMSO+FR
6,23121479,51,245,3.14.07,DMSO+FR
7,23051647,51,245,3.14.07,DMSO+FR
8,30850709,51,245,3.14.07,NPA
9,40892710,51,245,3.14.07,NPA
10,124886895,51,245,3.14.07,NPA+FR
11,12170766,51,245,3.14.07,NPA+FR
12,37123452,51,245,3.14.07,NPA+FR
13,68771332,51,245,3.14.07,NPA+FR
1,12787528,52,249,3.14.07,DMSO
2,3818727,52,249,3.14.07,DMSO
3,11610479,52,249,3.14.07,DMSO
4,11185996,52,249,3.14.07,DMSO
5,18944797,52,249,3.14.07,DMSO+FR
6,22608071,52,249,3.14.07,DMSO+FR
7,22034356,52,249,3.14.07,DMSO+FR
8,31249530,52,249,3.14.07,NPA
9,41748819,52,249,3.14.07,NPA
10,122752458,52,249,3.14.07,NPA+FR
11,11581950,52,249,3.14.07,NPA+FR
12,36023937,52,249,3.14.07,NPA+FR
13,67928142,52,249,3.14.07,NPA+FR
1,12877943,53,253,3.14.07,DMSO
2,4199518,53,253,3.14.07,DMSO
3,11760334,53,253,3.14.07,DMSO
4,11130296,53,253,3.14.07,DMSO
5,17632349,53,253,3.14.07,DMSO+FR
6,21306207,53,253,3.14.07,DMSO+FR
7,22208644,53,253,3.14.07,DMSO+FR
8,31239535,53,253,3.14.07,NPA
9,40659427,53,253,3.14.07,NPA
10,124098404,53,253,3.14.07,NPA+FR
11,11358068,53,253,3.14.07,NPA+FR
12,35869953,53,253,3.14.07,NPA+FR
13,66300078,53,253,3.14.07,NPA+FR
1,12659636,54,257,3.14.07,DMSO
2,3778811,54,257,3.14.07,DMSO
3,11499749,54,257,3.14.07,DMSO
4,10981073,54,257,3.14.07,DMSO
5,17404763,54,257,3.14.07,DMSO+FR
6,20925044,54,257,3.14.07,DMSO+FR
7,21316783,54,257,3.14.07,DMSO+FR
8,31194729,54,257,3.14.07,NPA
9,42211667,54,257,3.14.07,NPA
10,121384959,54,257,3.14.07,NPA+FR
11,11643660,54,257,3.14.07,NPA+FR
12,34798611,54,257,3.14.07,NPA+FR
13,67124219,54,257,3.14.07,NPA+FR
1,13376015,55,261,3.14.07,DMSO
2,3800153,55,261,3.14.07,DMSO
3,11160605,55,261,3.14.07,DMSO
4,11084365,55,261,3.14.07,DMSO
5,17915072,55,261,3.14.07,DMSO+FR
6,21287808,55,261,3.14.07,DMSO+FR
7,21673159,55,261,3.14.07,DMSO+FR
8,30572017,55,261,3.14.07,NPA
9,40677053,55,261,3.14.07,NPA
10,121513430,55,261,3.14.07,NPA+FR
11,11687101,55,261,3.14.07,NPA+FR
12,33212811,55,261,3.14.07,NPA+FR
13,67259547,55,261,3.14.07,NPA+FR
1,13122520,56,265,3.14.07,DMSO
2,3989155,56,265,3.14.07,DMSO
3,11515892,56,265,3.14.07,DMSO
4,11252970,56,265,3.14.07,DMSO
5,17296001,56,265,3.14.07,DMSO+FR
6,20706668,56,265,3.14.07,DMSO+FR
7,20764352,56,265,3.14.07,DMSO+FR
8,30784018,56,265,3.14.07,NPA
9,39738004,56,265,3.14.07,NPA
10,119758538,56,265,3.14.07,NPA+FR
11,11240894,56,265,3.14.07,NPA+FR
12,33116153,56,265,3.14.07,NPA+FR
13,63997196,56,265,3.14.07,NPA+FR
1,13128285,57,269,3.14.07,DMSO
2,4000526,57,269,3.14.07,DMSO
3,11164881,57,269,3.14.07,DMSO
4,10798317,57,269,3.14.07,DMSO
5,17458354,57,269,3.14.07,DMSO+FR
6,20685832,57,269,3.14.07,DMSO+FR
7,21047237,57,269,3.14.07,DMSO+FR
8,32419389,57,269,3.14.07,NPA
9,40404987,57,269,3.14.07,NPA
10,118418545,57,269,3.14.07,NPA+FR
11,11285352,57,269,3.14.07,NPA+FR
12,32672140,57,269,3.14.07,NPA+FR
13,65451146,57,269,3.14.07,NPA+FR
1,13045640,58,273,3.14.07,DMSO
2,3995511,58,273,3.14.07,DMSO
3,11764430,58,273,3.14.07,DMSO
4,11081568,58,273,3.14.07,DMSO
5,17073338,58,273,3.14.07,DMSO+FR
6,19627935,58,273,3.14.07,DMSO+FR
7,19800887,58,273,3.14.07,DMSO+FR
8,30741983,58,273,3.14.07,NPA
9,39096277,58,273,3.14.07,NPA
10,117972302,58,273,3.14.07,NPA+FR
11,10747203,58,273,3.14.07,NPA+FR
12,32366076,58,273,3.14.07,NPA+FR
13,64591003,58,273,3.14.07,NPA+FR
1,13827910,59,277,3.14.07,DMSO
2,3290856,59,277,3.14.07,DMSO
3,11430289,59,277,3.14.07,DMSO
4,11046725,59,277,3.14.07,DMSO
5,17142356,59,277,3.14.07,DMSO+FR
6,19793366,59,277,3.14.07,DMSO+FR
7,20734091,59,277,3.14.07,DMSO+FR
8,30442692,59,277,3.14.07,NPA
9,40795696,59,277,3.14.07,NPA
10,116515687,59,277,3.14.07,NPA+FR
11,11011764,59,277,3.14.07,NPA+FR
12,32201036,59,277,3.14.07,NPA+FR
13,63311140,59,277,3.14.07,NPA+FR
1,13167777,60,281,3.14.07,DMSO
2,3749378,60,281,3.14.07,DMSO
3,11761413,60,281,3.14.07,DMSO
4,11183817,60,281,3.14.07,DMSO
5,16301373,60,281,3.14.07,DMSO+FR
6,20124405,60,281,3.14.07,DMSO+FR
7,20561580,60,281,3.14.07,DMSO+FR
8,30549585,60,281,3.14.07,NPA
9,40069026,60,281,3.14.07,NPA
10,114283867,60,281,3.14.07,NPA+FR
11,11236728,60,281,3.14.07,NPA+FR
12,30314496,60,281,3.14.07,NPA+FR
13,60926404,60,281,3.14.07,NPA+FR
1,13954274,61,285,3.14.07,DMSO
2,3515696,61,285,3.14.07,DMSO
3,11551290,61,285,3.14.07,DMSO
4,11024531,61,285,3.14.07,DMSO
5,16225686,61,285,3.14.07,DMSO+FR
6,19596639,61,285,3.14.07,DMSO+FR
7,21085270,61,285,3.14.07,DMSO+FR
8,30769013,61,285,3.14.07,NPA
9,38909505,61,285,3.14.07,NPA
10,113180447,61,285,3.14.07,NPA+FR
11,10343833,61,285,3.14.07,NPA+FR
12,30004677,61,285,3.14.07,NPA+FR
13,62652888,61,285,3.14.07,NPA+FR
1,13781378,62,289,3.14.07,DMSO
2,3863531,62,289,3.14.07,DMSO
3,11655944,62,289,3.14.07,DMSO
4,11503462,62,289,3.14.07,DMSO
5,16173589,62,289,3.14.07,DMSO+FR
6,20256714,62,289,3.14.07,DMSO+FR
7,20088247,62,289,3.14.07,DMSO+FR
8,31323835,62,289,3.14.07,NPA
9,39746002,62,289,3.14.07,NPA
10,111762296,62,289,3.14.07,NPA+FR
11,10664192,62,289,3.14.07,NPA+FR
12,30177267,62,289,3.14.07,NPA+FR
13,59412063,62,289,3.14.07,NPA+FR
1,13609399,63,293,3.14.07,DMSO
2,3822217,63,293,3.14.07,DMSO
3,11406302,63,293,3.14.07,DMSO
4,11027679,63,293,3.14.07,DMSO
5,15510804,63,293,3.14.07,DMSO+FR
6,19607918,63,293,3.14.07,DMSO+FR
7,20319452,63,293,3.14.07,DMSO+FR
8,30849036,63,293,3.14.07,NPA
9,39086898,63,293,3.14.07,NPA
10,114297161,63,293,3.14.07,NPA+FR
11,10467344,63,293,3.14.07,NPA+FR
12,29701140,63,293,3.14.07,NPA+FR
13,60286515,63,293,3.14.07,NPA+FR
1,12899712,64,297,3.14.07,DMSO
2,4004323,64,297,3.14.07,DMSO
3,11827397,64,297,3.14.07,DMSO
4,11020486,64,297,3.14.07,DMSO
5,14982952,64,297,3.14.07,DMSO+FR
6,18623876,64,297,3.14.07,DMSO+FR
7,19992460,64,297,3.14.07,DMSO+FR
8,30910029,64,297,3.14.07,NPA
9,38530273,64,297,3.14.07,NPA
10,109610754,64,297,3.14.07,NPA+FR
11,10393461,64,297,3.14.07,NPA+FR
12,29127685,64,297,3.14.07,NPA+FR
13,59283148,64,297,3.14.07,NPA+FR
1,13633304,65,301,3.14.07,DMSO
2,3619130,65,301,3.14.07,DMSO
3,11723185,65,301,3.14.07,DMSO
4,11065708,65,301,3.14.07,DMSO
5,15290587,65,301,3.14.07,DMSO+FR
6,19306339,65,301,3.14.07,DMSO+FR
7,18440629,65,301,3.14.07,DMSO+FR
8,29851457,65,301,3.14.07,NPA
9,38761840,65,301,3.14.07,NPA
10,108502575,65,301,3.14.07,NPA+FR
11,9740109,65,301,3.14.07,NPA+FR
12,27974747,65,301,3.14.07,NPA+FR
13,59322706,65,301,3.14.07,NPA+FR
1,13397380,66,305,3.14.07,DMSO
2,3758833,66,305,3.14.07,DMSO
3,11683064,66,305,3.14.07,DMSO
4,10912642,66,305,3.14.07,DMSO
5,15200134,66,305,3.14.07,DMSO+FR
6,18817068,66,305,3.14.07,DMSO+FR
7,18374053,66,305,3.14.07,DMSO+FR
8,30822962,66,305,3.14.07,NPA
9,38279578,66,305,3.14.07,NPA
10,108546678,66,305,3.14.07,NPA+FR
11,9879157,66,305,3.14.07,NPA+FR
12,28388755,66,305,3.14.07,NPA+FR
13,59212749,66,305,3.14.07,NPA+FR
1,13635012,67,309,3.14.07,DMSO
2,3815265,67,309,3.14.07,DMSO
3,11927113,67,309,3.14.07,DMSO
4,10533134,67,309,3.14.07,DMSO
5,15511794,67,309,3.14.07,DMSO+FR
6,19282149,67,309,3.14.07,DMSO+FR
7,19339280,67,309,3.14.07,DMSO+FR
8,30800072,67,309,3.14.07,NPA
9,38515528,67,309,3.14.07,NPA
10,107244879,67,309,3.14.07,NPA+FR
11,9714884,67,309,3.14.07,NPA+FR
12,27680361,67,309,3.14.07,NPA+FR
13,58603849,67,309,3.14.07,NPA+FR
1,14128237,68,313,3.14.07,DMSO
2,3778642,68,313,3.14.07,DMSO
3,11978583,68,313,3.14.07,DMSO
4,11312705,68,313,3.14.07,DMSO
5,14873826,68,313,3.14.07,DMSO+FR
6,19340630,68,313,3.14.07,DMSO+FR
7,18610267,68,313,3.14.07,DMSO+FR
8,30102293,68,313,3.14.07,NPA
9,37733981,68,313,3.14.07,NPA
10,107870464,68,313,3.14.07,NPA+FR
11,9796004,68,313,3.14.07,NPA+FR
12,26302023,68,313,3.14.07,NPA+FR
13,58157392,68,313,3.14.07,NPA+FR
1,13259451,69,317,3.14.07,DMSO
2,3687056,69,317,3.14.07,DMSO
3,12034725,69,317,3.14.07,DMSO
4,11207579,69,317,3.14.07,DMSO
5,14200019,69,317,3.14.07,DMSO+FR
6,18537755,69,317,3.14.07,DMSO+FR
7,18198840,69,317,3.14.07,DMSO+FR
8,29750045,69,317,3.14.07,NPA
9,37950134,69,317,3.14.07,NPA
10,105478242,69,317,3.14.07,NPA+FR
11,9370460,69,317,3.14.07,NPA+FR
12,26155646,69,317,3.14.07,NPA+FR
13,56534958,69,317,3.14.07,NPA+FR
1,13460644,70,321,3.14.07,DMSO
2,3611729,70,321,3.14.07,DMSO
3,11671786,70,321,3.14.07,DMSO
4,10583367,70,321,3.14.07,DMSO
5,14011886,70,321,3.14.07,DMSO+FR
6,18239266,70,321,3.14.07,DMSO+FR
7,17890290,70,321,3.14.07,DMSO+FR
8,31118826,70,321,3.14.07,NPA
9,37499184,70,321,3.14.07,NPA
10,104557836,70,321,3.14.07,NPA+FR
11,9542380,70,321,3.14.07,NPA+FR
12,26382736,70,321,3.14.07,NPA+FR
13,57226492,70,321,3.14.07,NPA+FR
1,14072055,71,325,3.14.07,DMSO
2,4107932,71,325,3.14.07,DMSO
3,11395524,71,325,3.14.07,DMSO
4,11131230,71,325,3.14.07,DMSO
5,13908106,71,325,3.14.07,DMSO+FR
6,18081454,71,325,3.14.07,DMSO+FR
7,17835663,71,325,3.14.07,DMSO+FR
8,30045477,71,325,3.14.07,NPA
9,36399228,71,325,3.14.07,NPA
10,101787658,71,325,3.14.07,NPA+FR
11,9561275,71,325,3.14.07,NPA+FR
12,25892857,71,325,3.14.07,NPA+FR
13,55956334,71,325,3.14.07,NPA+FR
1,13257053,72,329,3.14.07,DMSO
2,3507349,72,329,3.14.07,DMSO
3,11926962,72,329,3.14.07,DMSO
4,11044712,72,329,3.14.07,DMSO
5,13799910,72,329,3.14.07,DMSO+FR
6,18236361,72,329,3.14.07,DMSO+FR
7,18189157,72,329,3.14.07,DMSO+FR
8,29125753,72,329,3.14.07,NPA
9,38497534,72,329,3.14.07,NPA
10,102349491,72,329,3.14.07,NPA+FR
11,9671912,72,329,3.14.07,NPA+FR
12,25168545,72,329,3.14.07,NPA+FR
13,55945000,72,329,3.14.07,NPA+FR
1,13852449,73,333,3.14.07,DMSO
2,4034730,73,333,3.14.07,DMSO
3,11735675,73,333,3.14.07,DMSO
4,11201398,73,333,3.14.07,DMSO
5,13826464,73,333,3.14.07,DMSO+FR
6,17366489,73,333,3.14.07,DMSO+FR
7,18005763,73,333,3.14.07,DMSO+FR
8,30205119,73,333,3.14.07,NPA
9,36976116,73,333,3.14.07,NPA
10,101383060,73,333,3.14.07,NPA+FR
11,9764503,73,333,3.14.07,NPA+FR
12,25558418,73,333,3.14.07,NPA+FR
13,54758762,73,333,3.14.07,NPA+FR
1,13554470,74,337,3.14.07,DMSO
2,4130867,74,337,3.14.07,DMSO
3,10981944,74,337,3.14.07,DMSO
4,11709173,74,337,3.14.07,DMSO
5,12992032,74,337,3.14.07,DMSO+FR
6,16594440,74,337,3.14.07,DMSO+FR
7,17835186,74,337,3.14.07,DMSO+FR
8,29764647,74,337,3.14.07,NPA
9,36810404,74,337,3.14.07,NPA
10,101848084,74,337,3.14.07,NPA+FR
11,9458380,74,337,3.14.07,NPA+FR
12,24368311,74,337,3.14.07,NPA+FR
13,53357979,74,337,3.14.07,NPA+FR
1,13392968,75,341,3.14.07,DMSO
2,4070877,75,341,3.14.07,DMSO
3,11708483,75,341,3.14.07,DMSO
4,10957395,75,341,3.14.07,DMSO
5,14276524,75,341,3.14.07,DMSO+FR
6,16669035,75,341,3.14.07,DMSO+FR
7,17318077,75,341,3.14.07,DMSO+FR
8,29421725,75,341,3.14.07,NPA
9,36669273,75,341,3.14.07,NPA
10,100716493,75,341,3.14.07,NPA+FR
11,9195642,75,341,3.14.07,NPA+FR
12,24266137,75,341,3.14.07,NPA+FR
13,53212427,75,341,3.14.07,NPA+FR
1,14293518,76,345,3.14.07,DMSO
2,3897318,76,345,3.14.07,DMSO
3,11804961,76,345,3.14.07,DMSO
4,11668912,76,345,3.14.07,DMSO
5,12854174,76,345,3.14.07,DMSO+FR
6,17054972,76,345,3.14.07,DMSO+FR
7,16926260,76,345,3.14.07,DMSO+FR
8,29343646,76,345,3.14.07,NPA
9,36778738,76,345,3.14.07,NPA
10,97916927,76,345,3.14.07,NPA+FR
11,8984573,76,345,3.14.07,NPA+FR
12,24013815,76,345,3.14.07,NPA+FR
13,52417721,76,345,3.14.07,NPA+FR
1,13963003,77,349,3.14.07,DMSO
2,3732438,77,349,3.14.07,DMSO
3,11058605,77,349,3.14.07,DMSO
4,11780860,77,349,3.14.07,DMSO
5,13113240,77,349,3.14.07,DMSO+FR
6,15853391,77,349,3.14.07,DMSO+FR
7,17203289,77,349,3.14.07,DMSO+FR
8,30368247,77,349,3.14.07,NPA
9,35732818,77,349,3.14.07,NPA
10,98526375,77,349,3.14.07,NPA+FR
11,8974368,77,349,3.14.07,NPA+FR
12,24656904,77,349,3.14.07,NPA+FR
13,51624892,77,349,3.14.07,NPA+FR
1,13172030,78,353,3.14.07,DMSO
2,3916559,78,353,3.14.07,DMSO
3,11587139,78,353,3.14.07,DMSO
4,11535303,78,353,3.14.07,DMSO
5,12737549,78,353,3.14.07,DMSO+FR
6,16785156,78,353,3.14.07,DMSO+FR
7,16262329,78,353,3.14.07,DMSO+FR
8,29059423,78,353,3.14.07,NPA
9,36484166,78,353,3.14.07,NPA
10,97004280,78,353,3.14.07,NPA+FR
11,8953579,78,353,3.14.07,NPA+FR
12,23460785,78,353,3.14.07,NPA+FR
13,51015426,78,353,3.14.07,NPA+FR
1,13861011,79,357,3.14.07,DMSO
2,3751908,79,357,3.14.07,DMSO
3,10997799,79,357,3.14.07,DMSO
4,10873782,79,357,3.14.07,DMSO
5,12050880,79,357,3.14.07,DMSO+FR
6,16408596,79,357,3.14.07,DMSO+FR
7,16184026,79,357,3.14.07,DMSO+FR
8,29138007,79,357,3.14.07,NPA
9,35108741,79,357,3.14.07,NPA
10,93021806,79,357,3.14.07,NPA+FR
11,8860407,79,357,3.14.07,NPA+FR
12,22539507,79,357,3.14.07,NPA+FR
13,49695897,79,357,3.14.07,NPA+FR
1,13365194,80,361,3.14.07,DMSO
2,4110912,80,361,3.14.07,DMSO
3,11546555,80,361,3.14.07,DMSO
4,12036742,80,361,3.14.07,DMSO
5,11991371,80,361,3.14.07,DMSO+FR
6,16559749,80,361,3.14.07,DMSO+FR
7,15985163,80,361,3.14.07,DMSO+FR
8,29058690,80,361,3.14.07,NPA
9,34485135,80,361,3.14.07,NPA
10,92920652,80,361,3.14.07,NPA+FR
11,8645794,80,361,3.14.07,NPA+FR
12,23301670,80,361,3.14.07,NPA+FR
13,50357551,80,361,3.14.07,NPA+FR
1,13714606,81,365,3.14.07,DMSO
2,3747382,81,365,3.14.07,DMSO
3,10865769,81,365,3.14.07,DMSO
4,11681447,81,365,3.14.07,DMSO
5,12118454,81,365,3.14.07,DMSO+FR
6,16726453,81,365,3.14.07,DMSO+FR
7,16207630,81,365,3.14.07,DMSO+FR
8,28071152,81,365,3.14.07,NPA
9,35344475,81,365,3.14.07,NPA
10,93880858,81,365,3.14.07,NPA+FR
11,8165474,81,365,3.14.07,NPA+FR
12,22861193,81,365,3.14.07,NPA+FR
13,51624753,81,365,3.14.07,NPA+FR
1,13631502,82,369,3.14.07,DMSO
2,3802744,82,369,3.14.07,DMSO
3,11230660,82,369,3.14.07,DMSO
4,11082744,82,369,3.14.07,DMSO
5,12067091,82,369,3.14.07,DMSO+FR
6,16715782,82,369,3.14.07,DMSO+FR
7,15928818,82,369,3.14.07,DMSO+FR
8,28707447,82,369,3.14.07,NPA
9,33956305,82,369,3.14.07,NPA
10,93127912,82,369,3.14.07,NPA+FR
11,8884101,82,369,3.14.07,NPA+FR
12,22378215,82,369,3.14.07,NPA+FR
13,49612476,82,369,3.14.07,NPA+FR
1,13976389,83,373,3.14.07,DMSO
2,3711290,83,373,3.14.07,DMSO
3,10729044,83,373,3.14.07,DMSO
4,11574232,83,373,3.14.07,DMSO
5,12126154,83,373,3.14.07,DMSO+FR
6,15870115,83,373,3.14.07,DMSO+FR
7,15306563,83,373,3.14.07,DMSO+FR
8,28433771,83,373,3.14.07,NPA
9,33779633,83,373,3.14.07,NPA
10,91044858,83,373,3.14.07,NPA+FR
11,8343035,83,373,3.14.07,NPA+FR
12,21904137,83,373,3.14.07,NPA+FR
13,49047338,83,373,3.14.07,NPA+FR
1,13820848,84,377,3.14.07,DMSO
2,3281059,84,377,3.14.07,DMSO
3,10961273,84,377,3.14.07,DMSO
4,11415139,84,377,3.14.07,DMSO
5,11425949,84,377,3.14.07,DMSO+FR
6,16210045,84,377,3.14.07,DMSO+FR
7,14536197,84,377,3.14.07,DMSO+FR
8,28523646,84,377,3.14.07,NPA
9,34246421,84,377,3.14.07,NPA
10,90756427,84,377,3.14.07,NPA+FR
11,8613777,84,377,3.14.07,NPA+FR
12,20898755,84,377,3.14.07,NPA+FR
13,48506486,84,377,3.14.07,NPA+FR
1,13328068,85,381,3.14.07,DMSO
2,3412153,85,381,3.14.07,DMSO
3,11786393,85,381,3.14.07,DMSO
4,11488256,85,381,3.14.07,DMSO
5,11299370,85,381,3.14.07,DMSO+FR
6,15237749,85,381,3.14.07,DMSO+FR
7,14985020,85,381,3.14.07,DMSO+FR
8,28086878,85,381,3.14.07,NPA
9,32762611,85,381,3.14.07,NPA
10,87501737,85,381,3.14.07,NPA+FR
11,8357343,85,381,3.14.07,NPA+FR
12,20357564,85,381,3.14.07,NPA+FR
13,47721413,85,381,3.14.07,NPA+FR
1,13962951,86,385,3.14.07,DMSO
2,3587559,86,385,3.14.07,DMSO
3,11286269,86,385,3.14.07,DMSO
4,11272415,86,385,3.14.07,DMSO
5,10888939,86,385,3.14.07,DMSO+FR
6,15587397,86,385,3.14.07,DMSO+FR
7,14253770,86,385,3.14.07,DMSO+FR
8,27906459,86,385,3.14.07,NPA
9,33435598,86,385,3.14.07,NPA
10,87610516,86,385,3.14.07,NPA+FR
11,7817363,86,385,3.14.07,NPA+FR
12,19821805,86,385,3.14.07,NPA+FR
13,47634513,86,385,3.14.07,NPA+FR
1,13504205,87,389,3.14.07,DMSO
2,3159351,87,389,3.14.07,DMSO
3,11266293,87,389,3.14.07,DMSO
4,11972450,87,389,3.14.07,DMSO
5,11048651,87,389,3.14.07,DMSO+FR
6,15629872,87,389,3.14.07,DMSO+FR
7,14369675,87,389,3.14.07,DMSO+FR
8,29034930,87,389,3.14.07,NPA
9,32688931,87,389,3.14.07,NPA
10,87499675,87,389,3.14.07,NPA+FR
11,7925609,87,389,3.14.07,NPA+FR
12,20318264,87,389,3.14.07,NPA+FR
13,46306358,87,389,3.14.07,NPA+FR
1,13763231,88,393,3.14.07,DMSO
2,3672185,88,393,3.14.07,DMSO
3,11498773,88,393,3.14.07,DMSO
4,12273445,88,393,3.14.07,DMSO
5,11122208,88,393,3.14.07,DMSO+FR
6,15253986,88,393,3.14.07,DMSO+FR
7,14345452,88,393,3.14.07,DMSO+FR
8,28537309,88,393,3.14.07,NPA
9,33201900,88,393,3.14.07,NPA
10,89169691,88,393,3.14.07,NPA+FR
11,7653459,88,393,3.14.07,NPA+FR
12,20081462,88,393,3.14.07,NPA+FR
13,47512531,88,393,3.14.07,NPA+FR
1,13321797,89,397,3.14.07,DMSO
2,3626835,89,397,3.14.07,DMSO
3,11553657,89,397,3.14.07,DMSO
4,11344157,89,397,3.14.07,DMSO
5,11331432,89,397,3.14.07,DMSO+FR
6,15097948,89,397,3.14.07,DMSO+FR
7,13740185,89,397,3.14.07,DMSO+FR
8,28451180,89,397,3.14.07,NPA
9,33312370,89,397,3.14.07,NPA
10,87405997,89,397,3.14.07,NPA+FR
11,7955200,89,397,3.14.07,NPA+FR
12,19789328,89,397,3.14.07,NPA+FR
13,46193925,89,397,3.14.07,NPA+FR
1,13888817,90,401,3.14.07,DMSO
2,3294239,90,401,3.14.07,DMSO
3,11237907,90,401,3.14.07,DMSO
4,11611025,90,401,3.14.07,DMSO
5,10465047,90,401,3.14.07,DMSO+FR
6,14594916,90,401,3.14.07,DMSO+FR
7,13793700,90,401,3.14.07,DMSO+FR
8,27918276,90,401,3.14.07,NPA
9,33083788,90,401,3.14.07,NPA
10,86339528,90,401,3.14.07,NPA+FR
11,8542703,90,401,3.14.07,NPA+FR
12,20035420,90,401,3.14.07,NPA+FR
13,46349977,90,401,3.14.07,NPA+FR
1,14005996,91,405,3.14.07,DMSO
2,3883622,91,405,3.14.07,DMSO
3,11357737,91,405,3.14.07,DMSO
4,11818262,91,405,3.14.07,DMSO
5,10757437,91,405,3.14.07,DMSO+FR
6,14454512,91,405,3.14.07,DMSO+FR
7,13349378,91,405,3.14.07,DMSO+FR
8,28643897,91,405,3.14.07,NPA
9,33500580,91,405,3.14.07,NPA
10,85845001,91,405,3.14.07,NPA+FR
11,7651217,91,405,3.14.07,NPA+FR
12,19412761,91,405,3.14.07,NPA+FR
13,45990819,91,405,3.14.07,NPA+FR
1,13505815,92,409,3.14.07,DMSO
2,3758413,92,409,3.14.07,DMSO
3,11247058,92,409,3.14.07,DMSO
4,11281996,92,409,3.14.07,DMSO
5,11351241,92,409,3.14.07,DMSO+FR
6,13758654,92,409,3.14.07,DMSO+FR
7,13165299,92,409,3.14.07,DMSO+FR
8,27486827,92,409,3.14.07,NPA
9,32262484,92,409,3.14.07,NPA
10,83496129,92,409,3.14.07,NPA+FR
11,7469396,92,409,3.14.07,NPA+FR
12,18898647,92,409,3.14.07,NPA+FR
13,45507894,92,409,3.14.07,NPA+FR
1,12583862,93,413,3.14.07,DMSO
2,3860162,93,413,3.14.07,DMSO
3,11014090,93,413,3.14.07,DMSO
4,11541468,93,413,3.14.07,DMSO
5,10675136,93,413,3.14.07,DMSO+FR
6,13752784,93,413,3.14.07,DMSO+FR
7,13155374,93,413,3.14.07,DMSO+FR
8,28021701,93,413,3.14.07,NPA
9,32453801,93,413,3.14.07,NPA
10,82702486,93,413,3.14.07,NPA+FR
11,7679821,93,413,3.14.07,NPA+FR
12,19091432,93,413,3.14.07,NPA+FR
13,45192072,93,413,3.14.07,NPA+FR
1,13466093,94,417,3.14.07,DMSO
2,3441644,94,417,3.14.07,DMSO
3,11718130,94,417,3.14.07,DMSO
4,11700711,94,417,3.14.07,DMSO
5,10625087,94,417,3.14.07,DMSO+FR
6,13917302,94,417,3.14.07,DMSO+FR
7,12785615,94,417,3.14.07,DMSO+FR
8,28150257,94,417,3.14.07,NPA
9,32301747,94,417,3.14.07,NPA
10,83301937,94,417,3.14.07,NPA+FR
11,7403703,94,417,3.14.07,NPA+FR
12,18753199,94,417,3.14.07,NPA+FR
13,43876708,94,417,3.14.07,NPA+FR
1,13568393,95,421,3.14.07,DMSO
2,3200753,95,421,3.14.07,DMSO
3,11215503,95,421,3.14.07,DMSO
4,10858764,95,421,3.14.07,DMSO
5,10371026,95,421,3.14.07,DMSO+FR
6,13909217,95,421,3.14.07,DMSO+FR
7,12339756,95,421,3.14.07,DMSO+FR
8,28479801,95,421,3.14.07,NPA
9,31887747,95,421,3.14.07,NPA
10,79847192,95,421,3.14.07,NPA+FR
11,7124768,95,421,3.14.07,NPA+FR
12,18161573,95,421,3.14.07,NPA+FR
13,43525747,95,421,3.14.07,NPA+FR
1,13616655,96,425,3.14.07,DMSO
2,3328965,96,425,3.14.07,DMSO
3,10944828,96,425,3.14.07,DMSO
4,11702425,96,425,3.14.07,DMSO
5,10017753,96,425,3.14.07,DMSO+FR
6,14013763,96,425,3.14.07,DMSO+FR
7,12746841,96,425,3.14.07,DMSO+FR
8,28017637,96,425,3.14.07,NPA
9,31627646,96,425,3.14.07,NPA
10,81176586,96,425,3.14.07,NPA+FR
11,7706185,96,425,3.14.07,NPA+FR
